,district,rooms,size,level,max_levels,price
2287,Yakkasaroy,2,56.0,4,4,47000.0
2288,Mirobod,4,145.0,5,9,120000.0
2289,Yakkasaroy,2,60.0,5,9,48000.0
2290,Yakkasaroy,2,51.0,4,4,49500.0
2291,Yakkasaroy,2,65.0,2,8,75000.0
2292,Yakkasaroy,2,51.0,5,5,51000.0
2293,Mirzo-Ulugbek,3,75.0,1,4,90000.0
2294,Mirobod,3,80.0,4,4,88000.0
2295,Mirobod,2,65.0,9,9,55000.0
2296,Yashnobod,2,65.0,5,5,68000.0
2297,Yunusobod,3,75.0,4,4,55000.0
2298,Yunusobod,1,42.0,1,4,50000.0
2299,Mirobod,1,42.0,1,9,46000.0
2300,Mirobod,2,68.0,5,5,44000.0
2301,Mirobod,4,120.0,1,2,130000.0
2302,Yashnobod,2,65.0,1,5,71000.0
2303,Yashnobod,4,95.0,4,5,91000.0
2304,Yashnobod,4,100.0,1,5,98000.0
2305,Mirobod,2,50.0,4,4,47000.0
2306,Yakkasaroy,1,30.0,4,5,33500.0
2307,Yakkasaroy,2,50.0,2,5,52000.0
2308,Mirobod,4,120.0,7,8,95000.0
2309,Yashnobod,2,65.0,5,5,68000.0
2310,Yakkasaroy,3,70.0,2,7,75000.0
2311,Yashnobod,2,52.0,1,4,40000.0
2312,Yashnobod,3,80.0,4,5,90000.0
2313,Mirzo-Ulugbek,3,75.0,6,7,69000.0
2314,Yunusobod,3,131.0,4,8,125000.0
2315,Mirzo-Ulugbek,2,62.0,2,4,73000.0
2316,Yashnobod,3,86.0,4,9,89000.0
2317,Yakkasaroy,2,61.0,1,5,54000.0
2318,Mirzo-Ulugbek,2,50.0,3,4,33500.0
2319,Mirobod,3,130.0,2,8,110000.0
2320,Mirzo-Ulugbek,2,64.0,5,5,34000.0
2321,Uchtepa,4,90.0,5,5,42000.0
2322,Mirzo-Ulugbek,1,33.0,4,4,23000.0
2323,Mirzo-Ulugbek,2,51.0,3,4,35000.0
2324,Mirzo-Ulugbek,1,19.0,4,4,20500.0
2325,Mirzo-Ulugbek,2,38.0,2,4,35500.0
2326,Mirzo-Ulugbek,1,30.0,5,5,23500.0
2327,Mirzo-Ulugbek,2,52.0,1,2,31000.0
2328,Yakkasaroy,2,52.0,1,3,54000.0
2329,Yakkasaroy,2,57.0,3,4,54998.0
2330,Yashnobod,2,58.0,4,9,39000.0
2331,Mirzo-Ulugbek,5,100.0,4,4,48000.0
2332,Mirzo-Ulugbek,2,60.0,6,9,38500.0
2333,Mirzo-Ulugbek,2,52.0,5,5,32000.0
2334,Yakkasaroy,1,39.0,1,5,26700.0
2335,Shayxontohur,4,93.0,9,9,56000.0
2336,Yunusobod,2,63.0,3,4,45000.0
2337,Chilonzor,1,27.0,3,3,19500.0
2338,Mirobod,4,3.0,1,1,50000.0
2339,Yunusobod,3,70.0,3,4,57000.0
2340,Mirzo-Ulugbek,2,63.0,4,9,46000.0
2341,Mirzo-Ulugbek,1,23.0,2,3,17500.0
2343,Mirzo-Ulugbek,3,75.0,3,7,65000.0
2344,Mirzo-Ulugbek,3,80.0,1,4,92000.0
2345,Yunusobod,1,28.0,3,4,26500.0
2346,Sergeli,3,90.0,3,9,45000.0
2347,Mirzo-Ulugbek,2,50.0,2,4,48000.0
2348,Yakkasaroy,3,79.0,8,9,74000.0
2349,Mirobod,5,110.0,5,9,135000.0
2350,Mirobod,3,76.0,7,16,63000.0
2351,Mirobod,4,110.0,9,9,85000.0
2352,Yashnobod,3,87.0,8,9,43000.0
2353,Sergeli,5,108.0,4,5,46500.0
2354,Mirobod,4,150.0,6,9,145000.0
2355,Yakkasaroy,2,65.0,2,9,48500.0
2356,Chilonzor,2,43.0,2,4,36000.0
2359,Yunusobod,1,40.0,3,5,30000.0
2360,Mirobod,3,100.0,7,9,90000.0
2361,Mirobod,3,105.0,7,8,93000.0
2362,Shayxontohur,1,43.0,3,4,38500.0
2363,Olmazor,2,53.0,2,4,23500.0
2364,Mirobod,3,80.0,2,4,80000.0
2365,Sergeli,2,59.0,2,7,25000.0
2366,Yakkasaroy,3,75.0,5,9,47000.0
2367,Olmazor,1,42.0,4,5,22800.0
2368,Mirzo-Ulugbek,3,83.0,5,8,110000.0
2369,Mirobod,3,80.0,8,9,53000.0
2370,Mirobod,2,60.0,8,9,32000.0
2371,Mirobod,2,60.0,9,9,35000.0
2372,Yunusobod,1,25.0,3,4,23501.0
2373,Mirobod,2,60.0,5,8,42000.0
2374,Sergeli,2,73.0,3,7,35200.0
2375,Yakkasaroy,4,190.0,7,8,200000.0
2376,Yakkasaroy,2,100.0,8,8,120000.0
2377,Shayxontohur,2,46.0,5,9,24500.0
2378,Yunusobod,3,60.0,3,4,33200.0
2379,Mirzo-Ulugbek,3,80.0,7,9,90000.0
2380,Olmazor,3,70.0,2,4,55000.0
2381,Yakkasaroy,3,90.0,3,4,120000.0
2382,Mirzo-Ulugbek,3,70.0,9,9,45000.0
2383,Yakkasaroy,3,80.0,1,10,95000.0
2384,Yakkasaroy,3,80.0,4,4,80000.0
2385,Mirobod,3,103.0,4,8,103000.0
2386,Mirobod,2,63.0,6,16,76000.0
2387,Yakkasaroy,1,39.0,2,5,26500.0
2388,Yakkasaroy,2,64.0,1,5,42000.0
2389,Yakkasaroy,3,67.0,7,9,47000.0
2390,Yakkasaroy,3,67.0,4,4,52000.0
2391,Yakkasaroy,4,105.0,1,4,135000.0
2392,Shayxontohur,3,107.0,4,4,75000.0
2394,Yashnobod,2,60.0,4,8,55000.0
2395,Mirzo-Ulugbek,2,52.0,2,4,40500.0
2396,Yunusobod,3,67.0,4,5,46000.0
2397,Yashnobod,3,70.0,2,9,70000.0
2398,Mirzo-Ulugbek,3,65.0,9,9,45500.0
2399,Mirzo-Ulugbek,2,48.0,2,5,39000.0
2400,Mirzo-Ulugbek,3,70.0,4,5,61000.0
2401,Sergeli,3,75.0,1,7,60000.0
2403,Sergeli,6,150.0,1,7,120000.0
2404,Yashnobod,3,80.0,4,9,65000.0
2405,Shayxontohur,3,92.0,5,8,123000.0
2406,Olmazor,4,96.0,4,4,51999.0
2407,Yunusobod,4,80.0,3,4,95000.0
2408,Yunusobod,2,50.0,7,9,39000.0
2409,Mirzo-Ulugbek,2,52.0,2,4,40500.0
2410,Shayxontohur,3,96.0,4,8,110000.0
2411,Chilonzor,2,52.0,3,4,36000.0
2412,Yakkasaroy,4,140.0,9,12,121861.0
2413,Mirzo-Ulugbek,4,135.0,3,4,129000.0
2414,Shayxontohur,3,76.0,5,5,60000.0
2415,Chilonzor,3,153.0,2,9,112000.0
2416,Chilonzor,4,107.0,4,4,84000.0
2417,Uchtepa,1,41.0,1,5,35000.0
2418,Olmazor,4,210.0,4,9,85000.0
2419,Yashnobod,3,79.0,4,9,62000.0
2420,Uchtepa,1,44.0,5,5,24000.0
2421,Uchtepa,4,96.0,8,9,67000.0
2422,Uchtepa,3,72.0,5,5,45500.0
2423,Uchtepa,2,45.0,1,4,35000.0
2425,Mirobod,3,135.0,5,5,160000.0
2426,Mirzo-Ulugbek,3,75.0,3,4,72000.0
2428,Mirobod,2,45.0,5,6,56000.0
2429,Yakkasaroy,2,52.0,1,3,54000.0
2430,Yakkasaroy,2,57.0,3,4,55000.0
2431,Yakkasaroy,2,57.0,2,3,55000.0
2432,Mirobod,2,48.0,3,4,34000.0
2433,Mirzo-Ulugbek,1,46.0,2,4,60000.0
2434,Mirzo-Ulugbek,3,118.0,2,7,72000.0
2435,Yunusobod,3,58.0,4,4,68000.0
2436,Uchtepa,4,82.0,4,5,47500.0
2437,Mirobod,2,62.0,9,12,53000.0
2438,Yakkasaroy,2,51.0,5,5,56000.0
2439,Yakkasaroy,2,58.0,1,4,57997.0
2440,Yakkasaroy,2,50.0,4,4,59000.0
2441,Mirobod,3,105.0,5,9,110000.0
2442,Uchtepa,2,65.0,7,9,36500.0
2443,Yakkasaroy,4,96.0,3,9,63000.0
2444,Shayxontohur,4,90.0,1,4,105000.0
2445,Mirobod,2,60.0,3,9,48000.0
2446,Yunusobod,3,70.0,2,5,47500.0
2447,Yakkasaroy,2,60.0,2,3,60000.0
2448,Yakkasaroy,2,72.0,7,9,64000.0
2449,Mirobod,3,75.0,2,9,74000.0
2450,Yakkasaroy,2,54.0,3,4,65000.0
2451,Shayxontohur,1,30.0,1,4,29000.0
2452,Yakkasaroy,2,59.0,2,4,65000.0
2453,Mirzo-Ulugbek,1,33.0,1,4,29000.0
2454,Yakkasaroy,2,61.0,2,3,67000.0
2456,Yakkasaroy,2,55.0,4,5,67000.0
2457,Mirzo-Ulugbek,2,52.0,2,4,33000.0
2458,Yakkasaroy,2,54.0,2,4,69000.0
2459,Chilonzor,3,70.0,3,4,48000.0
2460,Uchtepa,4,100.0,6,9,60000.0
2461,Uchtepa,3,65.0,1,4,46600.0
2462,Chilonzor,3,70.0,3,3,40000.0
2463,Shayxontohur,3,82.0,8,9,46500.0
2464,Yakkasaroy,3,189.0,1,4,142500.0
2465,Chilonzor,2,54.0,3,4,36000.0
2466,Shayxontohur,3,74.0,4,4,46500.0
2468,Mirzo-Ulugbek,3,71.0,4,4,60000.0
2469,Yakkasaroy,2,63.0,4,4,72500.0
2470,Uchtepa,1,42.16,1,4,29000.0
2471,Yunusobod,2,54.0,2,4,38000.0
2472,Chilonzor,2,54.0,3,5,40000.0
2473,Yunusobod,3,70.0,1,9,69000.0
2474,Yakkasaroy,4,90.0,3,4,90000.0
2475,Mirzo-Ulugbek,3,75.0,4,9,67000.0
2476,Shayxontohur,2,68.0,9,9,30000.0
2477,Shayxontohur,2,63.0,9,9,30000.0
2478,Yakkasaroy,2,58.0,2,5,60000.0
2479,Yakkasaroy,2,60.0,5,8,74500.0
2480,Yakkasaroy,2,77.0,4,4,87500.0
2481,Mirzo-Ulugbek,2,56.0,5,5,47000.0
2482,Olmazor,4,80.0,1,4,53500.0
2483,Chilonzor,3,72.0,8,9,40000.0
2484,Chilonzor,3,90.0,3,4,58000.0
2485,Mirzo-Ulugbek,2,60.0,8,9,48500.0
2486,Mirobod,2,60.0,8,9,48500.0
2487,Mirzo-Ulugbek,2,80.0,6,6,70000.0
2488,Mirzo-Ulugbek,3,74.0,4,9,55000.0
2489,Mirobod,2,52.0,4,4,45000.0
2490,Mirzo-Ulugbek,2,55.0,4,4,60000.0
2491,Mirobod,2,66.0,2,4,72000.0
2492,Mirobod,2,52.0,2,4,54000.0
2493,Mirzo-Ulugbek,2,56.0,2,4,62000.0
2494,Mirzo-Ulugbek,2,65.0,2,3,67998.0
2495,Mirzo-Ulugbek,2,65.0,2,4,62000.0
2496,Mirzo-Ulugbek,2,60.0,1,5,70000.0
2497,Mirzo-Ulugbek,1,40.0,5,9,50000.0
2498,Mirzo-Ulugbek,1,50.0,5,9,56000.0
2499,Yunusobod,1,40.0,4,4,40000.0
2500,Yunusobod,2,60.0,4,4,65000.0
2501,Mirzo-Ulugbek,3,69.0,2,5,54000.0
2502,Chilonzor,3,67.0,3,4,57000.0
2503,Yashnobod,2,104.0,7,7,130000.0
2504,Olmazor,3,45.0,8,9,50000.0
2505,Uchtepa,2,47.0,3,4,34500.0
2506,Shayxontohur,3,82.0,3,3,67000.0
2507,Olmazor,2,56.0,3,5,32000.0
2508,Chilonzor,3,70.0,8,9,47400.0
2509,Yakkasaroy,3,52.0,4,4,54000.0
2510,Uchtepa,2,40.0,4,5,31000.0
2511,Mirobod,3,75.0,7,9,90000.0
2512,Uchtepa,2,52.0,1,4,36500.0
2513,Mirobod,2,48.0,3,5,42000.0
2514,Mirzo-Ulugbek,3,83.0,3,4,90999.0
2515,Mirzo-Ulugbek,3,84.0,3,4,107000.0
2516,Mirzo-Ulugbek,3,75.0,3,4,69000.0
2518,Yunusobod,3,112.0,2,9,130000.0
2519,Yunusobod,3,73.0,2,9,110000.0
2520,Mirobod,3,74.0,2,9,93000.0
2521,Yunusobod,3,100.0,2,4,89000.0
2523,Mirzo-Ulugbek,3,84.0,2,4,91998.0
2524,Yunusobod,3,70.0,1,4,50000.0
2525,Yakkasaroy,3,75.0,1,4,73000.0
2526,Yunusobod,2,54.0,9,9,50000.0
2527,Yashnobod,4,96.0,3,5,93000.0
2529,Chilonzor,2,49.0,1,4,34500.0
2530,Uchtepa,1,36.0,4,7,32000.0
2531,Uchtepa,3,62.0,2,4,42200.0
2532,Yashnobod,2,46.0,2,4,28500.0
2533,Mirzo-Ulugbek,4,85.0,2,4,75000.0
2534,Chilonzor,2,52.0,2,4,37000.0
2535,Olmazor,3,70.0,9,9,41000.0
2536,Chilonzor,2,42.0,3,4,37000.0
2537,Chilonzor,3,68.0,4,4,44000.0
2538,Chilonzor,3,90.0,11,12,58000.0
2540,Chilonzor,2,52.0,4,5,41000.0
2541,Chilonzor,2,42.0,3,4,30000.0
2542,Yunusobod,3,80.0,1,5,59000.0
2543,Yakkasaroy,7,225.0,7,8,190000.0
2544,Yakkasaroy,2,90.0,3,4,90000.0
2546,Mirzo-Ulugbek,3,66.0,2,5,63000.0
2548,Yakkasaroy,1,30.0,4,4,28000.0
2549,Shayxontohur,3,70.0,3,9,58000.0
2550,Sergeli,1,44.9,9,9,19335.0
2551,Yunusobod,4,82.0,1,4,85500.0
2552,Yunusobod,3,84.0,9,9,55000.0
2553,Uchtepa,1,72.5,2,5,47000.0
2554,Yashnobod,1,36.0,1,4,28500.0
2555,Yashnobod,3,84.0,4,4,45000.0
2556,Yashnobod,3,65.0,3,4,36000.0
2557,Yashnobod,1,40.0,8,9,20500.0
2558,Yashnobod,2,58.0,2,5,33500.0
2559,Chilonzor,2,46.0,1,4,28000.0
2560,Chilonzor,3,65.0,4,4,43500.0
2561,Yashnobod,3,68.0,1,5,44000.0
2562,Yashnobod,1,45.0,5,12,25800.0
2563,Yunusobod,3,87.27,7,9,75000.0
2564,Olmazor,3,78.0,5,5,45000.0
2565,Yashnobod,4,50.0,1,4,35000.0
2566,Mirzo-Ulugbek,2,60.0,2,9,61000.0
2567,Olmazor,1,45.0,4,4,26000.0
2568,Yunusobod,2,60.0,9,9,55000.0
2569,Yakkasaroy,3,93.0,5,8,95000.0
2570,Mirzo-Ulugbek,2,53.0,2,2,29000.0
2571,Olmazor,2,54.0,1,4,35000.0
2572,Chilonzor,2,50.0,3,4,34500.0
2573,Yunusobod,2,62.0,9,9,38000.0
2574,Mirobod,2,42.0,4,4,50000.0
2575,Chilonzor,6,161.0,2,9,155000.0
2576,Uchtepa,2,58.0,5,9,28200.0
2577,Mirzo-Ulugbek,1,21.0,1,4,21000.0
2578,Mirzo-Ulugbek,2,46.0,4,4,29000.0
2579,Mirobod,2,45.0,3,9,59000.0
2580,Yunusobod,4,82.96,3,5,53000.0
2581,Yakkasaroy,2,75.0,5,8,115000.0
2582,Chilonzor,3,72.0,3,9,46000.0
2583,Mirobod,3,80.0,1,4,79900.0
2584,Mirzo-Ulugbek,3,85.0,3,4,87000.0
2586,Chilonzor,2,58.0,9,9,47000.0
2587,Uchtepa,3,73.0,6,9,37000.0
2588,Uchtepa,2,58.0,3,9,33000.0
2589,Uchtepa,2,60.0,8,9,35000.0
2590,Uchtepa,4,85.0,3,5,63000.0
2591,Mirzo-Ulugbek,2,50.0,2,4,35500.0
2592,Mirzo-Ulugbek,3,100.0,4,8,76000.0
2593,Mirzo-Ulugbek,3,70.0,4,5,44000.0
2594,Chilonzor,2,64.0,2,4,38000.0
2595,Olmazor,3,72.0,2,4,41500.0
2596,Mirobod,1,32.0,4,4,29900.0
2597,Mirzo-Ulugbek,4,145.0,2,5,160000.0
2598,Mirobod,4,92.0,5,5,60000.0
2599,Yashnobod,2,62.0,9,9,35000.0
2600,Yunusobod,4,92.0,2,5,68000.0
2601,Mirobod,2,60.0,5,9,52000.0
2602,Yakkasaroy,3,94.0,8,8,96000.0
2603,Sergeli,2,62.0,4,4,28000.0
2604,Mirzo-Ulugbek,3,100.0,6,6,84500.0
2605,Yunusobod,4,90.0,2,4,48500.0
2606,Chilonzor,4,110.0,2,9,63000.0
2607,Yunusobod,4,111.0,4,9,139500.0
2608,Mirobod,3,80.0,1,2,32000.0
2609,Mirobod,3,65.0,1,4,64000.0
2610,Mirzo-Ulugbek,3,70.0,1,1,33000.0
2611,Yashnobod,3,65.0,1,2,30000.0
2612,Mirzo-Ulugbek,2,60.0,2,5,34700.0
2613,Mirzo-Ulugbek,2,37.0,2,9,17700.0
2614,Yakkasaroy,4,90.0,5,5,45000.0
2615,Mirzo-Ulugbek,2,47.0,4,4,27500.0
2616,Yashnobod,3,70.0,1,5,42000.0
2617,Yashnobod,3,93.0,3,4,57000.0
2618,Yashnobod,2,66.0,5,5,33500.0
2619,Chilonzor,2,42.0,1,4,32000.0
2620,Mirobod,4,147.0,3,12,132000.0
2621,Yunusobod,3,68.0,3,4,35000.0
2622,Mirobod,2,32.0,1,5,17500.0
2623,Mirzo-Ulugbek,1,18.0,2,4,14000.0
2624,Mirzo-Ulugbek,2,70.0,2,4,42900.0
2625,Yashnobod,1,20.0,2,4,12498.0
2626,Mirzo-Ulugbek,1,17.0,2,4,17000.0
2627,Yashnobod,1,14.0,1,1,10600.0
2628,Mirzo-Ulugbek,1,20.0,2,4,14000.0
2629,Yakkasaroy,3,80.0,12,16,47500.0
2630,Yunusobod,2,40.0,1,3,26000.0
2631,Yashnobod,1,18.0,3,4,12300.0
2632,Yashnobod,1,18.0,3,4,12500.0
2633,Chilonzor,2,51.0,3,4,35999.0
2634,Mirzo-Ulugbek,3,75.0,4,5,56001.0
2636,Mirzo-Ulugbek,5,110.0,2,5,85000.0
2637,Mirobod,3,100.0,7,8,75000.0
2638,Yunusobod,2,45.0,1,4,34800.0
2639,Uchtepa,3,71.0,4,5,48600.0
2640,Chilonzor,2,54.0,1,4,34000.0
2641,Chilonzor,2,54.0,1,4,34000.0
2642,Shayxontohur,4,96.0,9,12,65000.0
2643,Yangihayot,3,56.0,5,7,42000.0
2644,Uchtepa,1,43.0,3,4,27000.0
2645,Yunusobod,4,100.0,4,5,70000.0
2646,Uchtepa,4,77.32,2,5,55000.0
2647,Olmazor,3,67.53,5,5,33000.0
2648,Mirzo-Ulugbek,4,113.0,5,8,67500.0
2649,Mirzo-Ulugbek,2,60.0,1,4,39000.0
2650,Mirzo-Ulugbek,2,60.0,6,9,34000.0
2651,Uchtepa,2,42.0,4,5,28500.0
2652,Mirzo-Ulugbek,2,58.0,4,4,33000.0
2653,Mirzo-Ulugbek,2,46.0,5,5,25000.0
2654,Yakkasaroy,2,45.0,5,9,23000.0
2655,Yakkasaroy,2,52.0,1,4,41000.0
2656,Shayxontohur,3,91.0,4,9,120000.0
2657,Shayxontohur,2,54.0,11,12,34000.0
2658,Shayxontohur,2,48.0,3,5,41500.0
2659,Yunusobod,3,43.31,1,4,45000.0
2660,Shayxontohur,2,54.0,1,4,41500.0
2661,Shayxontohur,1,24.0,1,4,29000.0
2662,Chilonzor,4,130.0,2,5,107000.0
2663,Yakkasaroy,1,33.0,4,5,31000.0
2664,Yakkasaroy,1,33.0,4,5,31000.0
2665,Uchtepa,4,100.0,8,9,58000.0
2666,Chilonzor,4,84.0,4,5,56000.0
2667,Mirzo-Ulugbek,4,116.0,1,7,155000.0
2668,Mirzo-Ulugbek,2,50.0,4,4,33000.0
2669,Mirzo-Ulugbek,2,60.0,5,5,36000.0
2670,Chilonzor,1,40.0,4,9,34000.0
2671,Mirzo-Ulugbek,2,56.0,3,5,32000.0
2672,Mirzo-Ulugbek,2,62.5,5,5,36500.0
2673,Mirzo-Ulugbek,2,42.0,2,5,33500.0
2674,Chilonzor,4,173.0,6,9,135000.0
2675,Chilonzor,2,46.23,2,4,37000.0
2676,Chilonzor,5,188.0,2,8,160000.0
2677,Chilonzor,2,58.0,6,9,46000.0
2678,Chilonzor,3,75.0,9,9,55000.0
2679,Uchtepa,2,45.0,5,5,31000.0
2680,Uchtepa,3,78.0,4,4,52000.0
2681,Uchtepa,2,57.0,4,5,39000.0
2682,Uchtepa,2,54.0,4,5,37000.0
2683,Uchtepa,4,75.0,5,5,45000.0
2684,Uchtepa,4,92.0,1,4,57000.0
2685,Chilonzor,3,64.0,4,4,49500.0
2686,Chilonzor,3,69.0,2,4,55500.0
2687,Chilonzor,4,75.0,2,4,51500.0
2688,Chilonzor,4,80.0,5,5,55000.0
2689,Uchtepa,4,95.0,5,9,55000.0
2690,Uchtepa,3,75.0,6,9,43999.0
2691,Mirobod,3,90.0,5,12,96000.0
2692,Mirzo-Ulugbek,4,100.0,9,9,105000.0
2693,Uchtepa,3,72.0,7,9,43000.0
2694,Mirzo-Ulugbek,5,140.0,3,8,98000.0
2695,Uchtepa,2,50.0,3,5,38500.0
2696,Yunusobod,3,103.0,4,4,160000.0
2697,Uchtepa,3,78.0,5,5,38000.0
2698,Olmazor,2,56.0,1,4,40000.0
2699,Uchtepa,2,48.0,5,5,25500.0
2700,Olmazor,3,72.0,1,4,56000.0
2701,Mirobod,3,70.0,2,4,66000.0
2702,Mirzo-Ulugbek,4,76.0,2,4,79999.0
2703,Chilonzor,1,42.0,6,9,22000.0
2704,Mirobod,5,117.0,1,9,136000.0
2705,Yunusobod,3,77.0,2,5,51000.0
2706,Sergeli,2,62.0,4,4,28000.0
2707,Yakkasaroy,3,80.0,2,3,45000.0
2708,Olmazor,3,72.0,5,7,47000.0
2709,Mirobod,4,100.0,3,4,105000.0
2710,Mirzo-Ulugbek,2,67.0,3,4,42200.0
2711,Mirzo-Ulugbek,2,62.0,5,5,36000.0
2712,Yakkasaroy,4,150.0,7,7,112000.0
2713,Mirzo-Ulugbek,2,60.0,5,5,34000.0
2714,Mirobod,3,66.0,4,4,67000.0
2715,Shayxontohur,5,97.53,5,5,50000.0
2716,Mirzo-Ulugbek,3,95.0,5,5,50000.0
2717,Mirzo-Ulugbek,3,75.0,3,4,67000.0
2718,Uchtepa,4,90.0,5,5,42500.0
2719,Mirzo-Ulugbek,4,92.0,3,5,62000.0
2720,Mirzo-Ulugbek,2,48.0,1,4,50000.0
2721,Mirzo-Ulugbek,4,86.0,9,9,38499.0
2722,Mirzo-Ulugbek,2,40.0,3,4,45500.0
2723,Mirzo-Ulugbek,5,100.0,4,4,46000.0
2724,Mirzo-Ulugbek,2,40.0,3,5,45500.0
2725,Mirzo-Ulugbek,2,53.0,2,4,45500.0
2726,Yunusobod,2,50.0,4,4,46500.0
2727,Yunusobod,1,40.0,3,4,47000.0
2728,Mirzo-Ulugbek,2,64.0,4,5,35500.0
2729,Mirzo-Ulugbek,2,43.0,5,5,47500.0
2730,Yashnobod,2,70.0,2,4,37000.0
2731,Mirzo-Ulugbek,3,94.0,2,5,67000.0
2732,Yunusobod,2,47.0,4,4,44000.0
2733,Mirzo-Ulugbek,5,100.0,4,4,48000.0
2734,Mirzo-Ulugbek,2,60.0,3,4,43500.0
2735,Mirzo-Ulugbek,4,78.0,1,4,51500.0
2736,Mirzo-Ulugbek,2,55.47,4,4,38000.0
2737,Mirzo-Ulugbek,2,60.0,4,9,55000.0
2738,Yunusobod,2,54.0,2,3,35000.0
2739,Sergeli,4,100.0,3,9,45000.0
2740,Yunusobod,4,214.0,4,7,100000.0
2741,Mirobod,4,160.0,4,9,180000.0
2742,Shayxontohur,3,72.0,1,5,57700.0
2743,Mirzo-Ulugbek,2,57.0,1,2,29500.0
2744,Shayxontohur,2,60.0,8,9,38000.0
2745,Yashnobod,4,141.0,2,8,87500.0
2746,Yunusobod,2,50.0,4,4,33500.0
2747,Mirzo-Ulugbek,2,63.0,4,5,36000.0
2748,Shayxontohur,2,84.0,3,4,69999.0
2749,Yashnobod,2,58.5,3,6,23400.0
2750,Chilonzor,1,38.0,4,4,23000.0
2751,Yashnobod,1,38.0,4,4,26000.0
2752,Mirobod,4,121.0,2,10,140000.0
2753,Mirobod,1,30.0,1,2,23000.0
2754,Mirobod,2,112.0,9,9,94000.0
2755,Yunusobod,3,78.0,2,5,49000.0
2756,Yashnobod,1,36.0,1,4,25000.0
2757,Yakkasaroy,2,78.0,6,7,85000.0
2758,Mirobod,4,100.0,7,9,105000.0
2759,Mirobod,1,50.0,9,16,52000.0
2760,Olmazor,2,75.0,1,9,38000.0
2761,Uchtepa,3,73.0,4,9,48000.0
2762,Yakkasaroy,4,86.0,2,4,68000.0
2763,Yunusobod,2,50.0,2,4,41000.0
2764,Mirzo-Ulugbek,2,60.0,8,8,38000.0
2765,Mirobod,2,100.0,9,9,15000.0
2766,Yashnobod,2,53.0,7,9,44000.0
2767,Chilonzor,3,72.0,6,9,63000.0
2768,Uchtepa,1,40.0,1,5,25500.0
2769,Sergeli,4,100.0,1,9,90000.0
2770,Uchtepa,1,38.0,4,4,25500.0
2771,Uchtepa,3,80.0,1,9,50000.0
2772,Uchtepa,5,150.0,6,9,108000.0
2773,Uchtepa,2,56.0,5,5,37000.0
2774,Uchtepa,2,55.0,4,4,31500.0
2775,Uchtepa,4,80.0,2,4,58000.0
2776,Uchtepa,3,65.0,4,4,39500.0
2777,Yakkasaroy,4,200.0,1,8,128000.0
2778,Yunusobod,3,70.0,3,9,64000.0
2779,Mirobod,2,68.0,4,9,55000.0
2780,Chilonzor,5,108.0,2,4,54000.0
2781,Mirobod,3,110.0,1,2,110000.0
2782,Chilonzor,3,70.0,4,9,50000.0
2783,Yunusobod,2,60.0,8,13,42000.0
2784,Chilonzor,2,65.0,9,9,31500.0
2785,Yashnobod,3,75.0,6,9,86000.0
2786,Yunusobod,4,96.0,1,9,75000.0
2787,Yunusobod,3,67.0,4,4,40000.0
2788,Yakkasaroy,2,83.0,4,8,77000.0
2789,Olmazor,2,58.0,6,8,42000.0
2790,Chilonzor,1,37.0,3,4,26000.0
2791,Mirobod,5,112.0,6,9,90000.0
2792,Mirobod,3,85.0,3,9,82999.0
2793,Chilonzor,3,98.0,2,7,71000.0
2794,Chilonzor,2,63.0,8,9,50000.0
2795,Chilonzor,2,47.0,2,4,33000.0
2796,Chilonzor,1,39.0,4,4,23000.0
2797,Chilonzor,2,60.0,5,9,50000.0
2798,Mirzo-Ulugbek,1,22.0,2,3,15000.0
2799,Uchtepa,4,100.0,5,5,44000.0
2800,Mirobod,3,78.0,2,4,76000.0
2801,Uchtepa,1,40.0,2,5,30500.0
2802,Uchtepa,3,67.0,1,4,45000.0
2803,Mirobod,3,70.0,4,4,58500.0
2804,Uchtepa,4,91.0,4,4,52500.0
2805,Uchtepa,3,76.0,3,4,51000.0
2806,Uchtepa,3,63.0,4,4,35500.0
2807,Uchtepa,3,70.0,1,4,63000.0
2808,Uchtepa,2,70.0,4,5,40000.0
2809,Mirobod,4,208.0,7,8,208000.0
2810,Uchtepa,3,65.0,3,4,51000.0
2812,Yashnobod,4,86.0,3,4,78000.0
2813,Mirobod,3,115.0,8,9,87000.0
2814,Mirzo-Ulugbek,3,100.0,2,6,110000.0
2815,Yunusobod,2,50.0,2,3,35500.0
2816,Chilonzor,2,58.0,6,9,45500.0
2817,Olmazor,3,91.0,2,7,37000.0
2819,Chilonzor,3,93.0,7,9,50562.0
2820,Mirzo-Ulugbek,3,80.0,5,5,39000.0
2821,Mirzo-Ulugbek,2,50.0,1,4,30000.0
2822,Mirzo-Ulugbek,2,40.0,1,3,26000.0
2823,Mirzo-Ulugbek,2,60.0,2,4,36000.0
2824,Mirzo-Ulugbek,2,45.0,1,4,36000.0
2825,Yunusobod,3,74.0,5,5,40500.0
2826,Mirzo-Ulugbek,2,40.0,5,5,31500.0
2827,Yashnobod,3,80.0,6,9,80000.0
2828,Uchtepa,1,34.0,4,4,22000.0
2829,Chilonzor,2,67.0,1,6,46000.0
2830,Chilonzor,4,115.0,5,6,89000.0
2831,Chilonzor,3,111.0,5,6,85000.0
2832,Chilonzor,2,48.0,4,4,35000.0
2833,Mirzo-Ulugbek,3,78.0,5,5,39000.0
